"SYMBOL","ENTREZID"
"CMC1","152100"
"NDUFA8","4702"
"ATOH7","220202"
"FAM207A","85395"
"RHBDF2","79651"
"KRTAP15-1","254950"
"BTBD3","22903"
"C5orf42",NA
"ZNF43","7594"
"DEPDC7","91614"
"CNN2","1265"
"ANGPTL4","51129"
"TROAP","10024"
"HMGXB3","22993"
"HLA-DMA","3108"
"SEPSECS","51091"
"OR4P4","81300"
"C8orf46",NA
"ABHD2","11057"
"PTPN2","5771"
"ZNF354C","30832"
"FUS","2521"
"SLC9C1","285335"
"CYB5R4","51167"
"MRPL27","51264"
"NFYB","4801"
"SDHB","6390"
"FABP3","2170"
"PPP2R2A","5520"
"NPC1","4864"
"ZC3H10","84872"
"TAS2R16","50833"
"FOXK1","221937"
"HOXC11","3227"
"ADRA2B","151"
"ZNF594","84622"
"PGR","5241"
"NELFE","7936"
"IMPAD1","54928"
"GRAMD1C","54762"
"SESN1","27244"
"POLE4","56655"
"SAP30","8819"
"SYNGR3","9143"
"ZNF766","90321"
"TAF11","6882"
"TXNDC16","57544"
"CCDC77","84318"
"FAM9C","171484"
"DYDC1","143241"
"COX18","285521"
"LRRC24","441381"
"VPS26A","9559"
"RAB21","23011"
"TMEM56","148534"
"CEACAM3","1084"
"THEMIS2","9473"
"C4orf3","401152"
"QTRTD1",NA
"MFSD10","10227"
"MAPKBP1","23005"
"CASP1","834"
"RAD50","10111"
"ZNF432","9668"
"TMEM30A","55754"
"METTL13",NA
"PHF1","5252"
"SLC25A42","284439"
"NCAPG","64151"
"PRPH2","5961"
"RAB3C","115827"
"MLPH","79083"
"TERT","7015"
"ZRANB2","9406"
"PTRH2","51651"
"ACAA1","30"
"CCDC181","57821"
"ZNF234","10780"
"C14orf166",NA
"UFM1","51569"
"NOXA1","10811"
"PRDX6","9588"
"PNPLA1","285848"
"ZC3H13","23091"
"UEVLD","55293"
"ZNHIT1","10467"
"PCGF5","84333"
"ORAI2","80228"
"NOLC1","9221"
"SKOR1","390598"
"SRGN","5552"
"PSD4","23550"
"ADH1C","126"
"ARGFX","503582"
"TPH2","121278"
"CYB5A","1528"
"ELOVL6","79071"
"ARIH2","10425"
"ZXDA","7789"
"RNF2","6045"
"SPATA3","130560"
"ARRDC2","27106"
"OR5P2","120065"
"RHNO1","83695"
"CCDC81","60494"
"ZNF391","346157"
"OR2M7","391196"
"GLTSCR2",NA
"CAPZA1","829"
"ARL8B","55207"
"NPY","4852"
"DCK","1633"
"ZNF154","7710"
"LY86","9450"
"ZDHHC20","253832"
"ZNF619","285267"
"FAM210B","116151"
"CASKIN1","57524"
"RIIAD1","284485"
"GK2","2712"
"CPNE8","144402"
"DNAJC21","134218"
"APIP","51074"
"STX12","23673"
"USB1","79650"
"C1orf138",NA
"ZNF320","162967"
"PLA2G4F","255189"
"ZNF721","170960"
"PALB2","79728"
"IWS1","55677"
"DNAL1","83544"
"MALSU1","115416"
"LCE3C","353144"
"SCAF11","9169"
"C11orf65","160140"
"ADPRHL2","54936"
"H2AFV","94239"
"FUT2","2524"
"LGALS3BP","3959"
"MNF1",NA
"DNAAF2","55172"
"NOS1AP","9722"
"POPDC3","64208"
"GET4","51608"
"BTN3A3","10384"
"LHX5","64211"
"RARRES3",NA
"LRRC70","100130733"
"AMTN","401138"
"GABARAP","11337"
"TRAPPC13","80006"
"SLA2","84174"
"SPANXN3","139067"
"GRM3","2913"
"ATP6V0A4","50617"
"PRSS1","5644"
"LRFN3","79414"
"OR2AE1","81392"
"CHRNE","1145"
"PLCD3","113026"
"ZNF860","344787"
"CHIC2","26511"
"OR4D2","124538"
"GZMK","3003"
"ARHGEF19","128272"
"OR4X2","119764"
"TRMT12","55039"
"COL4A1","1282"
"RILP","83547"
"ELF2","1998"
"RHPN2","85415"
"KCNH2","3757"
"ZNF607","84775"
"RNFT1","51136"
"CNTNAP1","8506"
"SLC47A1","55244"
"PRSS50","29122"
"PCLO","27445"
"SLITRK1","114798"
"GPX1","2876"
"ST3GAL6","10402"
"CYP2C9","1559"
"EPHX2","2053"
"CPNE1","8904"
"LIPJ","142910"
"HOXA11","3207"
"G2E3","55632"
"PKN1","5585"
"OR2A5","393046"
"LRRC8E","80131"
"YES1","7525"
"LY6G5B","58496"
"USP11","8237"
"BIRC3","330"
"GK","2710"
"NCAPG2","54892"
"C6orf123",NA
"C22orf42","150297"
"ZBTB14","7541"
"REEP4","80346"
"RFXAP","5994"
"SEMA4F","10505"
"BLOC1S6","26258"
"AGO4","192670"
"DOK4","55715"
"MATN4","8785"
"HAS3","3038"
"BTN2A1","11120"
"ZNF260","339324"
"CRTAP","10491"
"OR5T3","390154"
"SRPK2","6733"
"WNT2B","7482"
"FNDC8","54752"
"C17orf47",NA
"PRAMEF2","65122"
"DNAJB7","150353"
"S100A12","6283"
"C12orf76","400073"
"POLR3D","661"
"MIIP","60672"
"CCDC97","90324"
"GGH","8836"
"ZNF491","126069"
"SLC25A46","91137"
"ACTRT2","140625"
"HCST","10870"
"DGCR6L","85359"
"RAB18","22931"
"EAF1","85403"
"CLK2","1196"
"TATDN2","9797"
"TOP3B","8940"
"PFKM","5213"
"HIST1H1T","3010"
"SUPT7L","9913"
"PLEKHA2","59339"
"RBM7","10179"
"DUSP14","11072"
"GTF2F1","2962"
"CTSO","1519"
"RRNAD1","51093"
"SEMG1","6406"
"HIST1H4D","8360"
"APMAP","57136"
"ZNF678","339500"
"XRCC6BP1",NA
"VENTX","27287"
"CTSA","5476"
"CASC3","22794"
"MUC15","143662"
"ZNF517","340385"
"SNX31","169166"
"DNAH10OS","642797"
"RASSF1","11186"
"TAS2R3","50831"
"BZW1","9689"
"CD3E","916"
"ZNF837","116412"
"CDH15","1013"
"ARSJ","79642"
"NAGLU","4669"
"SP5","389058"
"SUB1","10923"
"KCNN3","3782"
"NSUN5","55695"
"AHCYL1","10768"
"CCDC67",NA
"PPP1R14A","94274"
"PCGF6","84108"
"NOXO1","124056"
"ATG2A","23130"
"ARHGEF7","8874"
"MGA","23269"
"GPR87","53836"
"TAS2R31","259290"
"PSCA","8000"
"UGT2B4","7363"
"CAPN5","726"
"OR5B3","441608"
"CBX5","23468"
"NDUFB11","54539"
"TPSD1","23430"
"ZDHHC2","51201"
"SCIN","85477"
"IQCF6","440956"
"ZNF600","162966"
"PTHLH","5744"
"CD63","967"
"ZFYVE21","79038"
"TTPAL","79183"
"RNF138","51444"
"DNAJB9","4189"
"ZCCHC4","29063"
"GJA4","2701"
"TSPYL6","388951"
"NICN1","84276"
"C9orf69",NA
"FAM181B","220382"
"COL12A1","1303"
"MRGPRX1","259249"
"MON1A","84315"
"GPCPD1","56261"
"FOXA2","3170"
"RNH1","6050"
"POLR1D","51082"
"LRRC14","9684"
"OR13F1","138805"
"OR2T4","127074"
"BOLA1","51027"
"ZNF121","7675"
"EFNA1","1942"
"GLRB","2743"
"IFIT1B","439996"
"DGUOK","1716"
"GAS2L3","283431"
"FAM47C","442444"
"PSD2","84249"
"CCDC126","90693"
"PSTPIP1","9051"
"NXF5","55998"
"DERL3","91319"
"SPATA9","83890"
"PSMA8","143471"
"PIGA","5277"
"FBXW11","23291"
"CC2D2B","387707"
"AHCTF1","25909"
"THAP3","90326"
"SRMS","6725"
"HSPB9","94086"
"DTWD2","285605"
"RPS4Y1","6192"
"SSH3","54961"
"HN1L",NA
"RAB40B","10966"
"PAGE5","90737"
"CPNE2","221184"
"ZNF627","199692"
"KIAA0319L","79932"
"GLS2","27165"
"PIK3R5","23533"
"TGM7","116179"
"RHOH","399"
"NEUROD6","63974"
"IL21","59067"
"KLRF1","51348"
"TMEM154","201799"
"PTPRS","5802"
"NTS","4922"
"C1orf194","127003"
"RNF170","81790"
"COMMD10","51397"
"FIBIN","387758"
"C7orf33","202865"
"ACTN1","87"
"SCGB2B2","284402"
"ZNF682","91120"
"TSLP","85480"
"KIAA1456",NA
"GPR135","64582"
"TOR4A","54863"
"S100A3","6274"
"TXNRD1","7296"
"ILKAP","80895"
"TLCD2","727910"
"LILRB2","10288"
"CXXC5","51523"
"ZSCAN29","146050"
"ZFP3","124961"
"EMCN","51705"
"IMPDH1","3614"
"C11orf92",NA
"HNRNPH3","3189"
"PRR24",NA
"GJA1","2697"
"POLD4","57804"
"ACSL3","2181"
"TRIM9","114088"
"CYTH2","9266"
"OR5T2","219464"
"SLC30A10","55532"
"ARHGEF5","7984"
"UROC1","131669"
"ARHGAP22","58504"
"TPSG1","25823"
"BAI1",NA
"KCNJ11","3767"
"GATAD2A","54815"
"UBE2L6","9246"
"ZNF441","126068"
"OR1F1","4992"
"COL7A1","1294"
"AGRP","181"
"CLU","1191"
"DAP","1611"
"C1orf51",NA
"TAS2R1","50834"
"PRMT2","3275"
"SAYSD1","55776"
"ERICH2","285141"
"BHMT","635"
"COQ5","84274"
"UFL1","23376"
"CISD3","284106"
"OR5M8","219484"
"ATP6V0E1","8992"
"ITGA2B","3674"
"NSMF","26012"
"CACNA1A","773"
"ATRNL1","26033"
"KCNS1","3787"
"QTRT1","81890"
"BPGM","669"
"TMEM156","80008"
"CXorf21","80231"
"TRIM11","81559"
"C19orf67","646457"
"CXorf30",NA
"SPTY2D1","144108"
"ELTD1",NA
"CCDC172","374355"
"NUPL2",NA
"NDUFAF7","55471"
"ARL5B","221079"
"PLD2","5338"
"KRTAP13-4","284827"
"OR7G2","390882"
"ZNF330","27309"
"CCNT2","905"
"CMTM6","54918"
"TRMT1L","81627"
"MAPK12","6300"
"NEUROG1","4762"
"PGLYRP3","114771"
"CECR5",NA
"UBE2J1","51465"
"SLCO2B1","11309"
"GOT2","2806"
"CDCA7","83879"
"LAMC2","3918"
"PRAMEF12","390999"
"ZNF124","7678"
"KRTAP24-1","643803"
"SRSF9","8683"
"CPXM1","56265"
"COQ6","51004"
"SPATA7","55812"
"MPLKIP","136647"
"ZNF174","7727"
"TXNDC12","51060"
"PRR23C","389152"
"KCTD21","283219"
"SNX4","8723"
"TLR1","7096"
"RNF149","284996"
"ARL8A","127829"
"RNASE9","390443"
"FOXC2","2303"
"HEXB","3074"
"AHRR","57491"
"MALL","7851"
"IL17RA","23765"
"RIOK3","8780"
"ARRDC1","92714"
"ZNF263","10127"
"GORAB","92344"
"RNASE7","84659"
"P2RY14","9934"
"HIST1H3I","8354"
"DEFA4","1669"
"CCL21","6366"
"ANXA2R","389289"
"EXT1","2131"
"AGK","55750"
"TAS2R8","50836"
"UBE2H","7328"
"BAG1","573"
"CTAGE5",NA
"COL8A2","1296"
"ZNF788",NA
"RGS19","10287"
"CDH9","1007"
"CIB3","117286"
"GINM1","116254"
"ZNF687","57592"
"ZNF280B","140883"
"MICU2","221154"
"TCP10L","140290"
"STXBP1","6812"
"MED26","9441"
"GIPR","2696"
"HSD17B8","7923"
"RMDN1","51115"
"ICOSLG","23308"
"FADS2","9415"
"CPN1","1369"
"NGF","4803"
"NKX6-1","4825"
"C9orf169",NA
"FBXL21",NA
"SLC7A10","56301"
"ZFR","51663"
"GKAP1","80318"
"TNXB","7148"
"KNSTRN","90417"
"EID2B","126272"
"EVPLL","645027"
"DDI2","84301"
"ARL6","84100"
"SLC7A6","9057"
"PTK2","5747"
"ADM5","199800"
"GLUD2","2747"
"LMO1","4004"
"BCKDHA","593"
"PPP1R16B","26051"
"CNOT7","29883"
"BAHCC1","57597"
"TAAR6","319100"
"HMOX2","3163"
"GBP7","388646"
"BDNF","627"
"SLMO1",NA
"GDAP2","54834"
"DGCR2","9993"
"COX7A1","1346"
"UHRF1BP1","54887"
"PIP5KL1","138429"
"PITX1","5307"
"ARMS2","387715"
"GAL3ST4","79690"
"SRI","6717"
"AACS","65985"
"ADM2","79924"
"SP9","100131390"
"GBGT1","26301"
"UTP14C","9724"
"PPP2R5E","5529"
"DDX19B","11269"
"SLC17A9","63910"
"FAM19A2",NA
"TMEM145","284339"
"KLF12","11278"
"PLCXD2","257068"
"HIBCH","26275"
"GLIS2","84662"
"ANKRD2","26287"
"ST7L","54879"
"S100A9","6280"
"OR8K1","390157"
"RSPO2","340419"
"IFT20","90410"
"KHK","3795"
"TALDO1","6888"
"TSPAN15","23555"
"CCDC69","26112"
"ARHGAP42","143872"
"RGS11","8786"
"MRPL54","116541"
"BLOC1S3","388552"
"MOB1B","92597"
"GNG3","2785"
"SCAI","286205"
"ZBTB7B","51043"
"OR5W2","390148"
"MUCL1","118430"
"TPK1","27010"
"KRTAP10-3","386682"
"CTRC","11330"
"PGLYRP1","8993"
"TLX1NB","100038246"
"STAM2","10254"
"ZSWIM3","140831"
"MXD1","4084"
"SPATA20","64847"
"ZKSCAN1","7586"
"MMP9","4318"
"CLEC2A","387836"
"CSTB","1476"
"YBEY","54059"
"KLF4","9314"
"MPC2","25874"
"KIR3DL1","3811"
"MPP7","143098"
"ZNF155","7711"
"TBX19","9095"
"ARSI","340075"
"TSN","7247"
"IL36G","56300"
"GNA11","2767"
"PTP4A3","11156"
"RPUSD2","27079"
"PGM1","5236"
"ELK4","2005"
"CXorf48",NA
"CPT2","1376"
"NPVF","64111"
"ALOX15B","247"
"LZIC","84328"
"TIAF1","9220"
"SNRNP40","9410"
"HOXA13","3209"
"SIGLECL1","284369"
"PTGDR2","11251"
"ATP6V1E2","90423"
"SLC16A9","220963"
"LRRC71","149499"
"ZNF331","55422"
"CORO2B","10391"
"LAMC1","3915"
"NSRP1","84081"
"C3orf37",NA
"MS4A7","58475"
"C18orf8",NA
"TOB1","10140"
"GTF2F2","2963"
"DDX60L","91351"
"STRN4","29888"
"KCNMA1","3778"
"LEMD3","23592"
"PIFO","128344"
"AMPH","273"
"GPAT2","150763"
"PBX2","5089"
"KDELR2","11014"
"MATN3","4148"
"VCL","7414"
"VRK1","7443"
"DKKL1","27120"
"STX7","8417"
"TCFL5","10732"
"ZNF654","55279"
"AGFG2","3268"
"COX14","84987"
"PRR18","285800"
"ANO8","57719"
"RUFY3","22902"
"CALML3","810"
"VSIG1","340547"
"CSNK1G3","1456"
"TNP1","7141"
"C9orf163","158055"
"OR2H2","7932"
"PRR15","222171"
"DUT","1854"
"ARFIP1","27236"
"TMEM164","84187"
"GFAP","2670"
"RBM45","129831"
"TSPO","706"
"HILPDA","29923"
"PRR11","55771"
"BBC3","27113"
"C1orf198","84886"
"SHISA4","149345"
"TOPAZ1","375337"
"ADTRP","84830"
"OR1M1","125963"
"SMIM10","644538"
"MORN2","729967"
"EYA4","2070"
"NMD3","51068"
"PBDC1","51260"
"SLC25A28","81894"
"CCDC175","729665"
"ANKRD18A","253650"
"KIAA1614","57710"
"BHLHE22","27319"
"SQLE","6713"
"GPR62","118442"
"FAM9A","171482"
"C2orf70","339778"
"ATXN3L","92552"
"ECHDC1","55862"
"FAM154B",NA
"PRLH","51052"
"PROK1","84432"
"ACOX1","51"
"RABL3","285282"
"ZNF571","51276"
"NRG4","145957"
"PLEKHG7","440107"
"FAM104A","84923"
"UCN","7349"
"PDIK1L","149420"
"TMEM14E",NA
"PRRC2A","7916"
"C8orf31","286122"
"SRSF6","6431"
"FHL5","9457"
"FAM109B",NA
"C9orf38",NA
"FAM187A","100528020"
"ZSWIM8","23053"
"CD151","977"
"DYNLT3","6990"
"TSPAN4","7106"
"TBCCD1","55171"
"DAND5","199699"
"EGR4","1961"
"HIST1H1D","3007"
"NUPR1L",NA
"ACAA2","10449"
"B4GALNT3","283358"
"GOLGA7B","401647"
"NPTN","27020"
"ERCC1","2067"
"OVOL1","5017"
"SLC25A32","81034"
"DVL3","1857"
"DBI","1622"
"TRIM60","166655"
"ALDOC","230"
"FPGT","8790"
"MGAT2","4247"
"TMPRSS11B","132724"
"ZNF646","9726"
"EFNA2","1943"
"C15orf27",NA
"CACNA1S","779"
"LEP","3952"
"MAGI3","260425"
"SH3RF1","57630"
"ENHO","375704"
"FBXL5","26234"
"C2orf69","205327"
"FAM63A",NA
"MAP9","79884"
"FAM195B",NA
"HEPACAM","220296"
"MAPRE1","22919"
"DLG2","1740"
"MRAS","22808"
"TCIRG1","10312"
"S100Z","170591"
"ZNF415","55786"
"TTC29","83894"
"FLAD1","80308"
"TNNT2","7139"
"C4orf32",NA
"BCL7B","9275"
"ACSM2B","348158"
"ECHDC3","79746"
"SYT3","84258"
"DNAH2","146754"
"OSTM1","28962"
"APOBEC3C","27350"
"PRSS33","260429"
"CYP2F1","1572"
"TMF1","7110"
"XPC","7508"
"ARMCX2","9823"
"EIF3F","8665"
"DPY19L1","23333"
"NSUN7","79730"
"PSIP1","11168"
"LCTL","197021"
"GLTPD2","388323"
"IL32","9235"
"ZNF76","7629"
"TBC1D23","55773"
"TRAPPC6A","79090"
"HTR6","3362"
"TFPT","29844"
"MIXL1","83881"
"TCEAL4","79921"
"TMEM126B","55863"
"BIRC8","112401"
"EMP1","2012"
"NOD2","64127"
"C9orf153","389766"
"CXCR2","3579"
"SDHAF1","644096"
"ST8SIA4","7903"
"C2orf40",NA
"CLEC7A","64581"
"NR1I2","8856"
"PRKAR1A","5573"
"NME5","8382"
"RHOF","54509"
"TOMM40L","84134"
"TMCC1","23023"
"NWD1","284434"
"SLC18B1","116843"
"ANKRD37","353322"
"BBS4","585"
"TBL2","26608"
"ARFGAP1","55738"
"PLA2G4B","100137049"
"IFT80","57560"
"CHRDL2","25884"
"RHOT2","89941"
"IL26","55801"
"PLXNB2","23654"
"VEZF1","7716"
"COMT","1312"
"CEP97","79598"
"FETUB","26998"
"CYP4F2","8529"
"TIGIT","201633"
"HOXA6","3203"
"SMIM7","79086"
"KIF22","3835"
"LRP8","7804"
"AIPL1","23746"
"HPRT1","3251"
"PWWP2B","170394"
"DACT3","147906"
"MYOZ1","58529"
"AKAP8L","26993"
"CT47B1","643311"
"FEV","54738"
"TEDDM1","127670"
"TCERG1","10915"
"KCTD11","147040"
"NGLY1","55768"
"PRKCZ","5590"
"MAP4","4134"
"A4GALT","53947"
"TMEFF1","8577"
"SLC35A5","55032"
"CD2AP","23607"
"HTATIP2","10553"
"RNF24","11237"
"KPNA4","3840"
"SLITRK6","84189"
"CTRL","1506"
"FSD2","123722"
"SYNM","23336"
"LRRC16B",NA
"ENPEP","2028"
"KERA","11081"
"IDH3B","3420"
"NALCN","259232"
"PAAF1","80227"
"PKN3","29941"
"TMEM185B","79134"
"ARMC5","79798"
"CCDC111",NA
"SKIV2L","6499"
"TEX35","84066"
"C19orf48","84798"
"PCMT1","5110"
"PPP5D1","100506012"
"ZFAND6","54469"
"CLEC4A","50856"
"HSPB8","26353"
"ADRB3","155"
"ISOC1","51015"
"WTAP","9589"
"OR5AS1","219447"
"ZNF502","91392"
"SLC38A7","55238"
"VSTM5","387804"
"ANGPTL7","10218"
"CCDC166","100130274"
"ADAD1","132612"
"MRFAP1","93621"
"OGDH","4967"
"OR5B12","390191"
"PABPC4L","132430"
"UBD","10537"
"NPC2","10577"
"ANGPTL6","83854"
"SPO11","23626"
"NUCKS1","64710"
"HYAL1","3373"
"NKX2-2","4821"
"RHOT1","55288"
"NANOS3","342977"
"GGT7","2686"
"LCT","3938"
"RHCG","51458"
"TXNIP","10628"
"DSCR4","10281"
"ZNF474","133923"
"TMEM39B","55116"
"PTPLB",NA
"CTAG2","30848"
"GSTM3","2947"
"ZNF226","7769"
"GAST","2520"
"CDC42SE2","56990"
"C11orf83",NA
"IDO1","3620"
"NAP1L2","4674"
"ABI2","10152"
"OTUD5","55593"
"AMIGO1","57463"
"CDKN2C","1031"
"OR51I1","390063"
"TOX4","9878"
"C11orf24","53838"
"RASSF9","9182"
"GPER",NA
"AXDND1","126859"
"PTGER4","5734"
"SOCS2","8835"
"STX10","8677"
"ST3GAL3","6487"
"PDCD10","11235"
"EDDM3A","10876"
"RAD21L1","642636"
"C19orf69",NA
"NMNAT2","23057"
"BGN","633"
"ARL14","80117"
"SFXN5","94097"
"2-Mar",NA
"SUZ12","23512"
"EED","8726"
"C11orf40","143501"
"RHOG","391"
"SMO","6608"
"BTBD16","118663"
"TULP3","7289"
"SMARCC1","6599"
"IRAK1BP1","134728"
"RBP7","116362"
"ZNF839","55778"
"NME8","51314"
"C5AR1","728"
"ERBB3","2065"
"TAS2R60","338398"
"NADK","65220"
"SLC9A3R2","9351"
"SMIM12","113444"
"POFUT1","23509"
"C17orf49","124944"
"FBXL3","26224"
"BCL2L12","83596"
"TRMU","55687"
"FANCD2","2177"
"TCN1","6947"
"C4BPB","725"
"KATNA1","11104"
"UBE3D","90025"
"PHF21B","112885"
"BEGAIN","57596"
"GRIP1","23426"
"NNAT","4826"
"C1orf195","727684"
"ZBTB48","3104"
"ST5","6764"
"KIAA1024L",NA
"MOSPD3","64598"
"ANXA9","8416"
"SLC23A1","9963"
"ZNF558","148156"
"CCDC109B",NA
"PLXNB1","5364"
"DEFB124","245937"
"DENND2C","163259"
"PRKDC","5591"
"GDF15","9518"
"MPEG1","219972"
"ZNF841","284371"
"NANOS2","339345"
"PTX3","5806"
"GEM","2669"
"MOGAT2","80168"
"C7orf60",NA
"RBMS1","5937"
"CYR61",NA
"CCNT1","904"
"CRYZ","1429"
"GRTP1","79774"
"SFN","2810"
"RNASE4","6038"
"BEX4","56271"
"C3orf56","285311"
"SIRT5","23408"
"DNAJA4","55466"
"OR10A6","390093"
"ECM1","1893"
"TSNAX","7257"
"DCHS1","8642"
"CIDEA","1149"
"CCDC107","203260"
"FSIP1","161835"
"CHRNA3","1136"
"SCG5","6447"
"ZKSCAN2","342357"
"CIB1","10519"
"RBM11","54033"
"MEAF6","64769"
"RPL13A","23521"
"CRYGN","155051"
"ROPN1B","152015"
"STH","246744"
"TBC1D1","23216"
"TNFRSF13C","115650"
"MAGEB3","4114"
"OR51M1","390059"
"SCRG1","11341"
"OR2A12","346525"
"PLAA","9373"
"ZNF506","440515"
"CLEC4D","338339"
"ETV3L","440695"
"EIF4A2","1974"
"IL25","64806"
"CLUAP1","23059"
"TMEM218","219854"
"C10orf85",NA
"PET112",NA
"GAPDHS","26330"
"ZNF684","127396"
"CHCHD7","79145"
"NDUFV2","4729"
"CHAT","1103"
"FDCSP","260436"
"NFASC","23114"
"OSBPL11","114885"
"EHMT2","10919"
"LGALS16","148003"
"CD1D","912"
"NRGN","4900"
"DEFA5","1670"
"PRPS1","5631"
"PYCR1","5831"
"THUMPD3","25917"
"AIP","9049"
"CCBE1","147372"
"HOXA7","3204"
"OR56B1","387748"
"MED22","6837"
"RNF219","79596"
"TFCP2","7024"
"LEPROT","54741"
"NAV1","89796"
"COL9A2","1298"
"EFR3A","23167"
"P2RY2","5029"
"SYNPO2","171024"
"C1orf111",NA
"CAPN11","11131"
"SH3BGRL2","83699"
"TMPRSS11A","339967"
"COTL1","23406"
"PPP2R5D","5528"
"PPP2CB","5516"
"UBXN6","80700"
"PTGDS","5730"
"GKN1","56287"
"RRN3","54700"
"NCAN","1463"
"PEX2","5828"
"CABP5","56344"
"RP9","6100"
"CABP2","51475"
"SERPINB6","5269"
"C2orf80","389073"
"SLC30A4","7782"
"HPDL","84842"
"SUPT3H","8464"
"NPM3","10360"
"KCNJ12","3768"
"TCEAL8","90843"
"POC5","134359"
"PNPO","55163"
"ABCA2","20"
"SLC25A17","10478"
"USP10","9100"
"NPEPL1","79716"
"NDRG1","10397"
"RCOR2","283248"
"DRAM2","128338"
"EDN3","1908"
"TAS1R1","80835"
"ARHGAP39","80728"
"ZNF219","51222"
"BAG2","9532"
"SECISBP2L","9728"
"ENTPD4","9583"
"CASP14","23581"
"PIN4","5303"
"OR51Q1","390061"
"CSGALNACT2","55454"
"MYH7","4625"
"DYNAP","284254"
"MORN4","118812"
"TMEM159","57146"
"IL27","246778"
"IQCF1","132141"
"BCL7A","605"
"COMMD1","150684"
"C9orf116","138162"
"CTSL1",NA
"ITPKA","3706"
"STXBP3","6814"
"TGM4","7047"
"PHLDB3","653583"
"MUC2","4583"
"TP53INP1","94241"
"ABHD14B","84836"
"USH1G","124590"
"C6orf48",NA
"NCKIPSD","51517"
"TRIM54","57159"
"CSRP2","1466"
"CCDC89","220388"
"DHX40","79665"
"ZNF713","349075"
"HOXB7","3217"
"MB21D2","151963"
"EIF2AK2","5610"
"LTB4R","1241"
"MOB1A","55233"
"ATN1","1822"
"ZSCAN10","84891"
"KLHL34","257240"
"KIF17","57576"
"SMIM19","114926"
"OR2AP1","121129"
"NUDT5","11164"
"OR1N2","138882"
"FAM115A",NA
"POLG2","11232"
"DPT","1805"
"PML","5371"
"PATL2","197135"
"DCAF16","54876"
"GVQW1","101362076"
"AZI1",NA
"STX3","6809"
"STAG3","10734"
"LY9","4063"
"ENTHD1","150350"
"NLGN4X","57502"
"GALP","85569"
"C10orf67","256815"
"COL1A1","1277"
"ZNF592","9640"
"RPL14","9045"
"TMPRSS6","164656"
"ZMAT3","64393"
"PXMP2","5827"
"C2orf66","401027"
"BBS7","55212"
"INSL6","11172"
"OR9A4","130075"
"RXFP3","51289"
"FNBP1","23048"
"SMG7","9887"
"ZNF20","7568"
"TSPAN5","10098"
"OR2AG2","338755"
"KCNK10","54207"
"PLP2","5355"
"MAP3K12","7786"
"NIPAL2","79815"
"ITFG3",NA
"NETO2","81831"
"C9orf66",NA
"CCDC71","64925"
"PPIB","5479"
"TMEM133",NA
"ZNF136","7695"
"EDF1","8721"
"UTS2B","257313"
"HYAL3","8372"
"VAT1","10493"
"ACCS","84680"
"C20orf195",NA
"TIGD7","91151"
"SIGLEC9","27180"
"LDHC","3948"
"C16orf92","146378"
"MIA3","375056"
"STX4","6810"
"PPP4C","5531"
"TMEM179B","374395"
"SLC9A2","6549"
"DTX2","113878"
"LAMA3","3909"
"ERC2","26059"
"CGA","1081"
"PPP1R13B","23368"
"ZNF248","57209"
"MFSD8","256471"
"TRIM52","84851"
"RD3L","647286"
"TPST1","8460"
"C2orf74","339804"
"EGR3","1960"
"HLTF","6596"
"DMGDH","29958"
"UHRF2","115426"
"HNRNPR","10236"
"LRRC6","23639"
"TMOD3","29766"
"CCDC83","220047"
"RBMS2","5939"
"AIFM2","84883"
"S100A4","6275"
"KLRD1","3824"
"STOM","2040"
"FTO","79068"
"KLHDC7A","127707"
"SCAMP5","192683"
"SSMEM1","136263"
"SLC25A19","60386"
"MKKS","8195"
"AMT","275"
"EFCAB11","90141"
"RETSAT","54884"
"C16orf87","388272"
"CD47","961"
"NCBP2L","392517"
"UBE2D1","7321"
"DEPDC4","120863"
"CRLF3","51379"
"SLC45A3","85414"
"C12orf75","387882"
"RCC2","55920"
"RAB3IL1","5866"
"HTR3E","285242"
"TRNP1","388610"
"RMDN2","151393"
"CDC42EP2","10435"
"ZNF580","51157"
"MYO5C","55930"
"CTNNAL1","8727"
"PLA2G1B","5319"
"APOA2","336"
"RAD23B","5887"
"MARK2","2011"
"USHBP1","83878"
"COX8C","341947"
"ASXL1","171023"
"EBI3","10148"
"DOK5","55816"
"GLIPR1L2","144321"
"TRIM65","201292"
"TWF1","5756"
"MTHFD1L","25902"
"UPB1","51733"
"LYZ","4069"
"KRTAP5-9","3846"
"SPNS1","83985"
"CECR2","27443"
"DNAJC15","29103"
"GALNT6","11226"
"IL37","27178"
"TUSC5",NA
"ARMC4","55130"
"KRTAP13-3","337960"
"AASDH","132949"
"ZNF214","7761"
"DNASE1L3","1776"
"OCSTAMP","128506"
"RNASE10","338879"
"NPHP3","27031"
"PTMS","5763"
"IDH3G","3421"
"PRIMA1","145270"
"NDUFA12","55967"
"CYP17A1","1586"
"PSME4","23198"
"TMEM52B","120939"
"CCNE1","898"
"SPINK1","6690"
"HDAC5","10014"
"SLCO4A1","28231"
"CLDN10","9071"
"MCU","90550"
"TAC1","6863"
"REP15","387849"
"PLCB3","5331"
"MARVELD2","153562"
"CCBP2",NA
"SAP25","100316904"
"CLEC3B","7123"
"CROCC","9696"
"HDGF","3068"
"OR8D1","283159"
"HEY2","23493"
"CLK3","1198"
